# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     19     46      -     0      0      0      0    405    300 
    0     19     46      -     0      0      0      0    405    300 
    0     19     46      -     0      0      0      0    405    300 
    0     19     46      -     0      0      0      0    405    300 
    0     19     46      -     0      0      0      0    405    300 
    0     19     46      -     0      0      0      0    405    300 
    0     19     45      -     0      0      0      0    405    300 
    0     19     45      -     0      0      0      0    405    300 
    0     19     45      -     0      0      0      0    405    300 
    0     19     45      -     0      0      0      0    405    300 
    0     19     45      -     0      0      0      0    405    300 
    0     19     45      -     0      0      0      0    405    300 
    0     19     45      -     0      0      0      0    405    300 
    0     19     45      -     0      0      0      0    405    300 
    0     19     45      -     0      0      0      0    405    300 
    0     19     45      -     0      0      0      0    405    300 
    0     19     44      -     0      0      0      0    405    300 
    0     19     44      -     0      0      0      0    405    300 
    0     19     44      -     0      0      0      0    405    300 
    0     19     44      -     0      0      0      0    405    300 
    0     19     44      -     0      0      0      0    405    300 
    0     19     44      -     0      0      0      0    405    300 
    0     19     44      -     0      0      0      0    405    300 
    0     19     44      -     0      0      0      0    405    300 
    0     19     44      -     0      0      0      0    405    300 
    0     19     44      -     0      0      0      0    405    300 
    0     19     44      -     0      0      0      0    405    300 
    0     19     44      -     0      0      0      0    405    300 
    0     19     43      -     0      0      0      0    405    300 
    0     19     43      -     0      0      0      0    405    300 
    0     19     43      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     19     43      -     0      0      0      0    405    300 
    0     19     43      -     0      0      0      0    405    300 
    0     19     43      -     0      0      0      0    405    300 
    0     19     43      -     0      0      0      0    405    300 
    0     19     43      -     0      0      0      0    405    300 
    0     19     43      -     0      0      0      0    405    300 
    0     19     43      -     0      0      0      0    405    300 
    0     19     43      -     0      0      0      0    405    300 
    0     19     43      -     0      0      0      0    405    300 
    0     19     43      -     0      0      0      0    405    300 
    0     19     43      -     0      0      0      0    405    300 
    0     19     43      -     0      0      0      0    405    300 
    0     19     42      -     0      0      0      0    405    300 
    0     19     42      -     0      0      0      0    405    300 
    0     19     42      -     0      0      0      0    405    300 
    0     19     42      -     0      0      0      0    405    300 
    0     19     42      -     0      0      0      0    405    300 
    0     19     42      -     0      0      0      0    405    300 
    0     19     42      -     0      0      0      0    405    300 
    0     19     42      -     0      0      0      0    405    300 
    0     19     42      -     0      0      0      0    405    300 
    0     19     42      -     0      0      0      0    405    300 
    0     18     42      -     0      0      0      0    405    300 
    0     18     42      -     0      0      0      0    405    300 
    0     18     42      -     0      0      0      0    405    300 
    0     18     42      -     0      0      0      0    405    300 
    0     18     42      -     0      0      0      0    405    300 
    0     18     42      -     0      0      0      0    405    300 
    0     18     42      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     19     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     41      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     19     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     19     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     40      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     39      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     38      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     37      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     17     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     17     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     18     36      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     18     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     18     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
    0     17     35      -     0      0      0      0    405    300 
