# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     25     38      -     0      0      0      0    405    300 
    0     24     38      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     25     38      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     24     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     24     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     25     37      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     36      -     0      0      0      0    405    300 
    0     24     36      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     24     35      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     25     35      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     25     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     24     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
    0     25     34      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0     25     33      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
    0     24     33      -     0      0      0      0    405    300 
    0     25     33      -     0      0      0      0    405    300 
    0     24     33      -     0      0      0      0    405    300 
    0     24     33      -     0      0      0      0    405    300 
    0     24     33      -     0      0      0      0    405    300 
    0     24     33      -     0      0      0      0    405    300 
    0     24     33      -     0      0      0      0    405    300 
    0     24     33      -     0      0      0      0    405    300 
    0     24     33      -     0      0      0      0    405    300 
